"URL","route type","title","current HTTP status","current indexability","primary decision","destination","GSC indexing evidence","GSC clicks","GSC impressions","GSC CTR %","GSC average position","GSC recent clicks","GSC recent impressions","GSC click-rate trend","GA4 sessions","GA4 avg engagement per session","content overlap evidence","rationale","implementation status"
"https://freeaipromptmaker.com/","homepage","Midjourney v7 Prompt Helper & Flux Pro Prompt Builder","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","67","11026","0,6","8,9","50","6764","GROWING","38","2 dk. 04 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/about","legal-trust","About Free AI Prompt Maker — Mission, Expertise & Editorial Standards | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","185","0,5","7,3","1","85","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/blog/2026-05-27-ai-art-prompt-anatomy-for-beginners","guide","AI Art Prompt Anatomy: Dissecting Prompts for Beginners | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","97","0","10","0","97","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-05-28-master-midjourney-describe-command","guide","Master Midjourney /describe: Turn Images into Perfect Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-05-29-master-dalle3-typography-art-custom-lettering","guide","Master DALL-E 3 Typography Art: Custom Lettering & Fonts | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","101","0","8,4","0","101","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-05-29-master-stable-diffusion-model-merging-custom-checkpoints","guide","Master Stable Diffusion Model Merging: Create Custom Checkpoints | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","2","821","0,2","8,9","2","821","NEW_OR_RECENT_GROWTH","1","5 dk. 13 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-05-30-master-ai-art-seeds-unlock-variations-quality","guide","Master AI Art Seeds: Unlock Variations, Quality & Hidden Gems | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","0","197","0","9,9","0","197","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-05-31-master-incremental-ai-prompting-build-complex-scenes","guide","Master Incremental AI Prompting: Build Complex Scenes with Ease | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","62","0","10,1","0","62","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-05-31-master-leonardo-ai-loras-guide","guide","Master Leonardo AI LoRAs: Custom Styles & Characters Guide | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","2","387","0,5","11,2","2","387","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-01-master-vaporwave-ai-art-prompts","guide","Master Vaporwave AI Art: Prompts for Retro-Futuristic Aesthetics | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","83","0","10,1","0","83","NO_CLICK_TREND","1","1 dk. 02 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-02-master-ai-art-compositing-guide","guide","Master AI Art Compositing: Combine & Blend AI Images for Pro Scenes | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","0","103","0","9,8","0","103","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-03-abstract-ai-art-generator-comparison","guide","Abstract AI Art Showdown: Midjourney vs. SD vs. DALL-E 3 | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","305","0,3","19,7","1","305","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-04-ai-art-prompt-thesaurus-best-words","guide","AI Art Prompt Thesaurus: Best Words for Stunning Images | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","2","116","1,7","10","2","116","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-05-master-midjourney-depth-of-field-prompts","guide","Master Midjourney Depth of Field: Cinematic Blur & Focus Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","12","0","7,4","0","12","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-06-stable-diffusion-low-vram-guide-optimize-performance","guide","Stable Diffusion Low VRAM: Master High-Quality Art on Any GPU | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","4","451","0,9","8,8","4","451","NEW_OR_RECENT_GROWTH","1","28 sn","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-09-master-dall-e-3-diagrams-schematics","guide","Master DALL-E 3 Diagrams: Visualize Concepts & Schematics | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","66","1,5","9,7","1","66","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-13-leonardo-ai-product-mockups-design-visualization","guide","Master Product Mockups with Leonardo AI: Visual Design & Concepts | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","93","1,1","9,4","1","93","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-13-master-ai-art-selection","guide","Master AI Art Selection: Efficiently Pick Your Top Images | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","17","0","7,5","0","17","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-14-master-ai-art-subject-focus-prompts","guide","Master AI Art Subject Focus: Make Your Main Element Pop with Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","22","0","9,5","0","22","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-15-master-ukiyo-e-ai-art-prompts-styles","guide","Master Ukiyo-e AI Art: Japanese Woodblock Prompts & Styles | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","6","406","1,5","8","6","406","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-17-master-volumetric-lighting-ai-art","guide","Master Volumetric Lighting in AI Art: Prompts for God Rays & Atmosphere | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","2","1003","0,2","6,6","2","1003","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-19-ai-art-workflow-tools-comparison-midjourney-sd-dalle-leonardo","guide","AI Art Workflow Tools: Midjourney, SD, DALL-E 3 & Leonardo | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","84","0","19,6","0","84","NO_CLICK_TREND","1","3 dk. 11 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-21-mastering-ai-art-adjectives-detailed-prompts","guide","Mastering AI Art Adjectives: Craft Detailed & Vivid Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","24","0","5,9","0","24","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-21-master-midjourney-storytelling-sequences","guide","Master Midjourney Storytelling: Create Cinematic AI Art Sequences | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","2","0","9","0","2","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-26-master-dreambooth-stable-diffusion-custom-models","guide","Master Dreambooth for Stable Diffusion: Train Custom AI Models | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","70","1,4","21,8","1","70","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-27-master-dalle-3-shadows-prompts","guide","Master DALL-E 3 Shadows: Prompts for Realistic Light & Depth | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","4","0","6,5","0","4","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-28-run-ai-art-locally-guide-offline-generation","guide","Run AI Art Locally: Master Offline Generation & Control | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","189","0,5","11,2","1","189","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-29-master-leonardo-ai-character-expressions-emotions-moods","guide","Leonardo AI Character Expressions: Master Emotions & Moods | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","8","0","8,5","0","8","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-06-30-master-allegorical-ai-art-prompts-subtext-meaning","guide","Master Allegorical AI Art: Prompts for Subtext & Meaning | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","4","0","4","0","4","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-01-master-studio-ghibli-ai-art-prompts","guide","Master Studio Ghibli AI Art: Prompts & Styles Guide | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","2","16","12,5","8,9","2","16","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-02-master-miniature-macro-ai-art-prompts","guide","Master Miniature & Macro AI Art: Prompts for Tiny Worlds | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","4","65","6,2","6,1","4","65","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-03-ai-3d-art-generators-compared-midjourney-sd-dall-e-3","guide","AI 3D Art Generators Compared: Midjourney, SD, DALL-E 3 | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","81","0","9,1","0","81","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-04-natural-language-ai-prompts-guide","guide","Natural Language AI Prompts: Turn Your Words Into Art | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","3","0","9,3","0","3","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-05-master-midjourney-raw-mode-unstylized-ai-art","guide","Master Midjourney Raw Mode: Unstylized AI Art Control | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","1123","0","8,9","0","1123","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-06-stable-diffusion-game-assets-sprite-sheets-turnarounds","guide","Master SD for Game Assets: Sprite Sheets & Turnarounds | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","73","0","11,4","0","73","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-07-dall-e-3-object-editing-guide-modify-ai-art","guide","Master DALL-E 3 Object Editing: Modify Elements in Your AI Art | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","28","0","13,1","0","28","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-08-develop-unique-ai-art-style","guide","Develop Your Unique AI Art Style: Find Your Artistic Voice | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-09-ai-art-time-manipulation-prompts","guide","AI Art Time Manipulation: Prompts for Visualizing Change | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","32","0","13,1","0","32","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-09-master-leonardo-ai-depth-of-field","guide","Master Leonardo AI Depth of Field: Cinematic Blur & Focus | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","6","0","8,2","0","6","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-10-master-tattoo-style-ai-art-prompts","guide","Master Tattoo Style AI Art: Prompts for Authentic Ink Designs | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","14","7,1","10,5","1","14","NEW_OR_RECENT_GROWTH","1","0 sn","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-11-ai-art-special-effects-midjourney-sd-dall-e3-comparison","guide","AI Art Special Effects: Midjourney, SD, DALL-E 3 Compared | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","0","9","0","18,7","0","9","NO_CLICK_TREND","1","0 sn","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-11-master-paper-cutout-ai-art-prompts-techniques","guide","Master Paper Cutout AI Art: Prompts & Techniques Guide | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","7","14,3","4,7","1","7","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-13-break-down-vision-ai-art-prompts","guide","Break Down Your Vision: Crafting Detailed AI Art Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","3","0","5,3","0","3","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-13-master-midjourney-color-schemes-prompts","guide","Master Midjourney Color Schemes: Prompts for Specific Palettes | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","7","0","10,7","0","7","NO_CLICK_TREND","1","1 dk. 06 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-15-stable-diffusion-combine-loras-tis-checkpoints","guide","Master Stable Diffusion: Combine LoRAs, TIs & Checkpoints | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-07-16-dalle-3-multi-object-placement-guide","guide","Master DALL-E 3 Multi-Object Prompts: Precise Placement | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/contact","legal-trust","Contact Us | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","33","0","6,1","0","27","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/content-standards","legal-trust","Content Standards | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","0","10","0","6,3","0","10","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/cookies","legal-trust","Cookie Policy | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","4","167","2,4","12,2","1","112","DECLINING","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/anime","model-use-case","DALL-E 3 Prompt Generator for Anime | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/architecture","model-use-case","DALL-E 3 Prompt Generator for Architecture | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/cinematic-portraits","model-use-case","DALL-E 3 Prompt Generator for Cinematic Portraits | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/fantasy-scenes","model-use-case","DALL-E 3 Prompt Generator for Fantasy Scenes | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/fashion-editorial","model-use-case","DALL-E 3 Prompt Generator for Fashion Editorial | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/food-photography","model-use-case","DALL-E 3 Prompt Generator for Food Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/game-concepts","model-use-case","DALL-E 3 Prompt Generator for Game Concepts | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/logos","model-use-case","DALL-E 3 Prompt Generator for Logos | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/pixel-art","model-use-case","DALL-E 3 Prompt Generator for Pixel Art | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/product-photography","model-use-case","DALL-E 3 Prompt Generator for Product Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/real-estate-interiors","model-use-case","DALL-E 3 Prompt Generator for Real Estate Interiors | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/dall-e/prompt-generator-for/youtube-thumbnails","model-use-case","DALL-E 3 Prompt Generator for YouTube Thumbnails | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/firefly/prompt-generator-for/anime","model-use-case","Adobe Firefly 3 Prompt Generator for Anime | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/firefly/prompt-generator-for/architecture","model-use-case","Adobe Firefly 3 Prompt Generator for Architecture | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
